,pid,hght,n,bx,by,bz,rt,rx,ry,rz,rv,rvx,rvy,rvz,mnv,mnvt,mnvx,mnvy,mnvz,mxv,mxvt,mxvx,mxvy,mxvz,ta1t,ta1x,ta1y,ta1z,at1t,at1x,at1y,at1z,lr1t,lr1x,lr1y,lr1z,rl1t,rl1x,rl1y,rl1z,pl,spl,plr,name,status,arc_angle,arc,Release,jump_dist,approx_h
76,200794,6.5833307,473,-0.533512037635589,0.884206300971673,3.83077796191288,0.452,-0.0045418079531201,0.0049837254886018,7.92296342300179,12.5707758592416,-6.86452629978029,-0.964203154537977,10.4868010689483,4.31104606814081,0.258,0.250090548510047,0.342775306708385,6.59705244489341,16.390010159089,0.102,-0.857688432846111,0.940456005849419,5.00353403446788,0.086,-0.872441561764362,0.970636676068163,4.74612934424024,0.331,0.443346373997506,0.155162474926443,6.98165664657419,0.0,0.0,0.0,0.0,0.0679999999999999,-0.852941994009863,0.983018729231896,4.49041961976231,4.91099645571352,4.21886521342847,1.16405625856025,Paul Millsap,1,51.032422873810305,Medium,Slow,Mid,7.0
77,203095,6.5833307,472,0.408475663360927,0.0587852791663345,3.2622615031206,0.392,-0.0894121951711805,-0.0034917019656929,8.21608479092718,12.9669950938139,-6.43272860622035,-0.817910450044489,11.2291578908401,11.1157562252266,0.371,0.0313360796351514,0.0138931613978202,7.98180708744371,19.1676731412125,0.188,0.167798346054372,0.13479887317703,5.34386672864746,0.111,0.0644527109898438,0.130939196452147,3.97981843372884,0.266,0.273479370921375,0.0997693099998928,6.71390861080945,0.0,0.0,0.0,0.0,0.158,0.110082670747824,0.137594562383209,4.77507103963808,5.22555025213209,4.97917020284177,1.04948215048959,Evan Fournier,1,55.114581523255545,High,Slow,Mid,7.0
78,101145,6.2499975,466,-0.169401133435776,-0.304390429515697,3.09816854220684,0.469,-0.0090989439333322,-0.0032755448882963,8.2135284278576,13.3911610997159,-8.08676960574827,0.455426216430465,10.6639551716743,8.21446348232335,0.394,0.366905193316155,-0.0398763166221987,7.51952717898718,16.8216070094216,0.188,-0.463248936604638,-0.0158581715156052,5.15459333012091,0.13,-0.756068403628443,-0.0415646484454143,4.21636732830267,0.348,0.40371472296512,-0.0539160451782458,7.1232519275087,0.309,0.348424398211284,-0.0585100981118202,6.76219821455375,0.17,-0.613426052404739,-0.0115004736559698,4.85343471632745,5.81372137956004,5.12672153773036,1.13400373645685,Monta Ellis,1,50.23766368837196,Medium,Slow,Mid,6.0
79,201571,5.9166643,465,-0.252418177726475,0.155717885196339,2.82045984345177,0.392,-0.0839315030784503,0.0047393264926867,7.68749955105664,14.9956836323008,-8.09553615004176,0.166563559347695,12.6216115700064,8.3419278589174,0.324,0.276802563123201,0.0060486971539565,7.01262353608804,18.9687197940662,0.129,-0.37022886385113,0.331970220451441,4.53061808282822,0.075,-0.556090117168001,0.33905212838874,3.59022031169643,0.284,0.328405981473861,0.0322395613523583,6.65730993027446,0.356,0.153762558562427,0.0011716029480511,7.29100886468098,0.098,-0.517123045414199,0.354251425756149,3.95804522959917,5.22796810360066,4.87229492129989,1.07299910782204,D.J. Augustin,1,55.3595152069147,High,Slow,Slow,6.0
80,201609,6.2499975,464,-0.479750519391362,-0.480641581639683,2.69313661176023,0.411,-0.252962964355823,0.0263045896995696,7.64999109882624,14.2749931399707,-3.75963814227586,1.25864756591057,13.7133641565512,13.1486208897948,0.354,-0.161083162363015,-0.0769819655012425,6.88948335785129,17.4237226884859,0.213,-0.501336530847639,-0.484949988682385,4.78153710413671,0.108,-0.779763580245273,-0.698091644622758,3.17631007027758,0.358,-0.160720146693881,-0.0680233435538067,6.94208344463616,0.111,-0.779535625914071,-0.698262594925716,3.2098590590369,0.0,0.0,0.0,0.0,5.30231074276963,4.9878686251445,1.06304137924563,Goran Dragic,1,51.28302344430139,Medium,Slow,Slow,6.0
81,203506,6.3333308,458,-0.229442249469061,0.32698617208308,3.27032044048272,0.394,-0.0049697166650767,-0.0107437283005282,8.26031437327787,12.7238021842292,-8.1287818493127,0.0309301357317854,9.78862048484785,4.51239996032093,0.317,0.448110712517311,0.0148516982412256,7.73334568388267,24.0672948402078,0.114,-0.40860272216599,0.624306053178195,5.26795513330611,0.066,-0.616596511389832,0.61671563829122,4.20867304042279,0.271,0.53178497565986,0.0872119712423138,7.48304309201781,0.389,0.0350255809186555,-0.0108231066630071,8.21195799649159,0.091,-0.55163290740884,0.641384508065717,4.72470541136019,5.63733447494564,5.00644473183605,1.12601552137343,Victor Oladipo,1,62.023187160114176,High,Slow,Mid,6.0
82,2746,0.0,457,-0.995205995717069,-0.567641193788846,3.66414217580064,0.388,0.0054885342870092,0.0263419114589394,8.52578887424897,14.1021920172529,-7.06913683639378,-0.591715045738478,12.1880678281858,8.25115129001829,0.238,0.222885877138224,0.0321364138042126,7.09034025985825,18.5516243248251,0.109,-0.927937296373717,-0.445102436995564,5.42315389328478,0.056,-1.22225807913286,-0.582235406118348,4.50222699963252,0.29,0.362752064729387,0.0902570701773638,7.54297139951196,0.038,-1.19055774977503,-0.589661066291578,4.21122498102943,0.288,0.362475237680474,0.0903179832224001,7.52557757840999,5.491499347678,4.99898130544948,1.0985236815532,Josh Smith,1,0.0,Medium,Slow,Mid,0.0
83,202325,6.5833307,453,-0.522675644573991,0.0301931173143704,3.60561305332802,0.401,-0.0493263346119073,-0.0176949204623988,8.59756406874676,12.9236517904962,-6.36840688635528,0.508087211646329,11.2341451262292,10.3059629846029,0.351,0.176822636646479,-0.0296020164730565,8.06383238545431,16.30475530329,0.167,-0.300978819903728,0.207013311730725,5.56780624124854,0.071,-0.630319652226377,0.268316824953918,4.16767519958169,0.306,0.234412061460017,-0.0142253729992128,7.58533197688504,0.355,0.165518430862405,-0.0296863322906767,8.10506657267587,0.096,-0.605957379696817,0.285176833946807,4.47660886431146,5.25693432919114,5.01457154438381,1.04833170344907,Wesley Johnson,1,54.225518420656485,High,Slow,Fast,7.0
84,201975,6.3333308,452,-0.099611972432568,-0.222778027667084,3.07145366469696,0.41,-0.105819132967492,0.0051805163029835,8.59583994140789,10.8834138302184,-5.43898638681647,-0.158221002837702,9.42555514535214,9.19614301879967,0.388,-0.0064436833065931,0.0115372308029735,8.39171321045655,21.1853591375828,0.194,-0.339518490661616,0.195971320955506,5.55331321673358,0.113,-0.580353531475838,0.166334498927747,3.98116049490801,0.333,0.0854153982792605,0.0493618360704128,7.86097645503853,0.0,0.0,0.0,0.0,0.165,-0.467293581979923,0.205413764947359,4.94551787312774,5.91357683514415,5.52909100674992,1.06953870499235,Jodie Meeks,1,0.0,Medium,Slow,Fast,6.0
85,201596,6.1666642,451,-0.500251217864604,0.538944095549854,3.04949139001368,0.398,-0.0105703404114379,-0.0351203565096053,7.58490797039649,12.4869576664298,-6.27688256999198,0.167728758203756,10.7933648149876,6.41545679436905,0.32,0.259954753780021,-0.0337262188201176,6.94011025663098,18.6766760117471,0.122,-0.453433776163642,0.609812632628898,4.76912708518084,0.064,-0.649582547228784,0.728758043269715,3.78203398364451,0.302,0.266453564532981,-0.0226810662150004,6.82274946908815,0.346,0.2199627926054,-0.0379419665970549,7.11298228235741,0.074,-0.643953397408214,0.734008143235253,3.9321174698834,4.90493635682008,4.59775389885898,1.06681141807902,Mario Chalmers,1,68.04894180715357,High,Slow,Slow,6.0
86,202335,6.666664,440,-0.55491347360744,0.728448356247641,5.1857958598336,0.565,0.0681068766129926,-0.0107137791588755,7.84908845240055,14.4079011038528,-6.77346774116982,-0.673606417437742,12.6985827308452,-13.4590887080037,0.083,-0.850689700841352,0.45602662683415,4.45787079203332,19.801068772713,0.308,-1.55685110937979,0.645979332220904,4.81598717029838,0.288,-1.57556880514929,0.643171250970981,4.42652709076922,0.524,0.222816681996166,0.0201835653702691,7.39425760461782,0.145,-0.963226016964953,0.411249687110976,3.81838185154814,0.302,-1.56660731738719,0.646711544319329,4.69732844614633,7.15871751163607,2.83330945235947,2.52662747645675,Patrick Patterson,1,36.98664851806625,Low,Slow,Slow,7.0
87,201627,6.4166641,439,0.119958476569713,0.467009067348729,3.51057957224097,0.351,-0.024351177053068,-0.0074862592532413,7.86022366965524,15.9931740326626,-7.26005497844561,-1.43723321979477,14.1777141324297,11.9789632736067,0.283,0.226363760127852,0.156150283173374,6.98108886789416,15.6272780579103,0.181,0.0078264799787379,0.499306172482253,5.57882164459148,0.124,-0.157643919783973,0.616673677876893,4.72820629867398,0.277,0.227310284473371,0.175653084916783,6.90918491659419,0.0,0.0,0.0,0.0,0.121,-0.157312609119476,0.616937908243525,4.6845678736349,4.58518617349824,4.37782764225211,1.04736562244818,Anthony Morrow,1,48.23390928796773,Medium,Slow,Slow,6.0
88,2755,6.5833307,434,0.41702013640749,-0.676059995191175,2.99918938653377,0.32,-0.223461277129493,0.118088247653723,7.70432877723802,17.6053369941963,-2.49712484057668,-2.5163062994738,17.2447226946977,16.0313823554183,0.202,-0.0949380958577453,0.220496590413679,5.72974874963128,16.3855843182929,0.17,-0.0520798365749146,0.148136207526739,5.20960246632314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,-0.119960235007557,0.241188232948367,6.23369885431014,4.94085597221463,4.81448071536867,1.02624899014395,Kevin Martin,1,44.06969979297881,Medium,Slow,Slow,7.0
89,201977,0.0,430,0.105876529540917,0.184759959471605,3.21231119621072,0.466,0.0029034331054016,0.0308920823536512,8.43009971439641,12.6168827128325,-7.51111963303768,0.293128523934097,10.1332564813106,6.27097812295751,0.387,0.445060386377034,0.019036924373987,7.79528035768632,21.8389438661743,0.187,-0.201565242538987,0.441451185164069,5.47247528301182,0.132,-0.453645488996133,0.427059180328919,4.36623782644976,0.336,0.524394806200373,0.0754730271926781,7.44365633346006,0.402,0.38615464434539,0.0170488571943678,7.89053846768777,0.167,-0.348761854366631,0.448268112540424,5.04074058303597,5.91377046909062,5.22107228476189,1.13267354798945,Marcus Thornton,1,0.0,Medium,Slow,Mid,0.0
